Региональный инженер,Додо Пицца (ООО ДОДО ПИЦЦА САМАРА),https://togliatti.hh.ru/vacancy/82275668?from=vacancy_search_list,Красноярск,от 80 000 ₽,25.09.2023
Прораб,Додо Пицца (ООО ДОДО ПИЦЦА САМАРА),https://togliatti.hh.ru/vacancy/86658995?from=vacancy_search_list,Нижний Тагил,65 000 – 95 000 ₽,25.09.2023
Курьер (подработка),Додо Пицца (ООО ДОДО ПИЦЦА САМАРА),https://togliatti.hh.ru/vacancy/81195844?from=vacancy_search_list,Кемерово,от 96 000 ₽,25.09.2023
Кассир в Додо Пиццу,Додо Пицца (ООО ДОДО ПИЦЦА САМАРА),https://togliatti.hh.ru/vacancy/82169926?from=vacancy_search_list,Москва,от 71 000 ₽,25.09.2023
Курьер-водитель,Додо Пицца (ООО ДОДО ПИЦЦА САМАРА),https://togliatti.hh.ru/vacancy/81790468?from=vacancy_search_list,Уссурийск,от 107 000 ₽,25.09.2023
Повар в Додо Пиццу,Додо Пицца (ООО ДОДО ПИЦЦА САМАРА),https://adsrv.hh.ru/click?b=550760&c=5&place=35&meta=5Rp8PIt8LM5PiwEcMIYrcXqR4eMIkiwW2cP64vXPPEkDcp5lMxkIJtj9Kl4sepubxnXoOGCOgq7OVlVq4lW-hRD8DbDB_fxjc6c01XMfQeyv4FcnnEefg2ha0bahW00tIC4jQzrhzC0G21Jqk5WxLC7ngEVXt-UsXHy8r3q4I7-djD8PFSwedMgtFMeM3d1YjTh4uamD3UXQ-Up6vj36DwaMjN3EovqpzhJbSnWyte593NA4493H3G64aYL-9cEcOmf31JiAxRusXucN_Zev7oQ85eNe7vzccDieh7wkqWGoymcL90n_RTAbCCPBTGWkAgGZO8A-wKnC1VX4nrL-4Mx56O9Ory9bFvT91hmX65FoMmw0OmJ66AnES2Iifvd-Qnwn8-1APCYqB7joU_vZVfJRlUuOCSurxoPM01pee_tWgrOXSUetp_nQqlnsFNRvbrDtju4FsRc4GTdi02Tyhvh8xlWd9hklD9YR2fo6RijXiiejk63sb19yckM2ZJ5QEpLaiVk0KGseVtghZ1pHvA%3D%3D&clickType=link_to_vacancy,Находка,от 44 000 ₽,25.09.2023
Курьер-водитель,Додо Пицца (ООО ДОДО ПИЦЦА САМАРА),https://togliatti.hh.ru/vacancy/82103423?from=vacancy_search_list,Воскресенск,от 94 000 ₽,25.09.2023
Кассир в Додо Пиццу,Додо Пицца (ООО ДОДО ПИЦЦА САМАРА),https://togliatti.hh.ru/vacancy/81211021?from=vacancy_search_list,Чапаевск,от 39 000 ₽,25.09.2023
Кассир в Додо Пиццу,Додо Пицца (ООО ДОДО ПИЦЦА САМАРА),https://togliatti.hh.ru/vacancy/82085207?from=vacancy_search_list,Улан-Удэ,от 47 000 ₽,25.09.2023
Прораб,Додо Пицца (ООО ДОДО ПИЦЦА САМАРА),https://togliatti.hh.ru/vacancy/80438315?from=vacancy_search_list,Кемерово,65 000 – 95 000 ₽,25.09.2023
Кассир в Додо Пиццу,Додо Пицца (ООО ДОДО ПИЦЦА САМАРА),https://togliatti.hh.ru/vacancy/81187127?from=vacancy_search_list,Уссурийск,от 47 000 ₽,25.09.2023
Повар в Додо Пиццу,Додо Пицца (ООО ДОДО ПИЦЦА САМАРА),https://togliatti.hh.ru/vacancy/81795936?from=vacancy_search_list,Чапаевск,от 39 000 ₽,25.09.2023
Сотрудник ресторана в Додо Пиццу,Додо Пицца (ООО ДОДО ПИЦЦА САМАРА),https://togliatti.hh.ru/vacancy/81193593?from=vacancy_search_list,Новокузнецк,от 42 000 ₽,25.09.2023
Техник-универсал,Додо Пицца (ООО ДОДО ПИЦЦА САМАРА),https://togliatti.hh.ru/vacancy/81794884?from=vacancy_search_list,Верхняя Пышма,от 50 000 ₽,25.09.2023
