vacancy,salary,link,city,worker,date
Продавец-консультант,30 300 — 38 400 ₽,https://russia.superjob.ru/vakansii/prodavec-konsultant-47029902.html,,,05.10.2023
Сборщик заказов,до 88 800 ₽,https://russia.superjob.ru/vakansii/sborschik-zakazov-47474921.html,Кемерово,Лидер Консалт,05.10.2023
Сборщик заказов,до 88 800 ₽,https://russia.superjob.ru/vakansii/sborschik-zakazov-47474921.html,,,05.10.2023
Продавец в супермаркет,34 890 — 44 190 ₽,https://russia.superjob.ru/vakansii/prodavec-v-supermarket-47019363.html,Москва,Ашан,05.10.2023
Продавец в супермаркет,34 890 — 44 190 ₽,https://russia.superjob.ru/vakansii/prodavec-v-supermarket-47019363.html,,,05.10.2023
Курьер,до 141 360 ₽,https://russia.superjob.ru/vakansii/kurer-47474916.html,Новосибирск,Лидер Консалт,05.10.2023
Курьер,до 141 360 ₽,https://russia.superjob.ru/vakansii/kurer-47474916.html,,,05.10.2023
,,,Новосибирск,Лидер Консалт,05.10.2023
Фасовщик,38 300 — 49 500 ₽,https://russia.superjob.ru/vakansii/fasovschik-47484497.html,Одинцово,АШАН Ритейл Россия,05.10.2023
Фасовщик,38 300 — 49 500 ₽,https://russia.superjob.ru/vakansii/fasovschik-47484497.html,,,05.10.2023
,,,Одинцово,АШАН Ритейл Россия,05.10.2023
Велокурьер,78 400 — 109 000 ₽,https://russia.superjob.ru/vakansii/velokurer-45187436.html,Санкт-ПетербургВасилеостровская и ещё 9 станций,Лидер Консалт,05.10.2023
Велокурьер,78 400 — 109 000 ₽,https://russia.superjob.ru/vakansii/velokurer-45187436.html,,,05.10.2023
,,,Санкт-ПетербургВасилеостровская и ещё 9 станций,Лидер Консалт,05.10.2023
Повар,31 741 — 45 400 ₽,https://russia.superjob.ru/vakansii/povar-47189859.html,Новосибирск,АШАН Ритейл Россия,05.10.2023
Повар,31 741 — 45 400 ₽,https://russia.superjob.ru/vakansii/povar-47189859.html,,,05.10.2023
Велокурьер,70 000 — 100 000 ₽,https://russia.superjob.ru/vakansii/velokurer-47352055.html,Санкт-Петербург,Лидер Консалт,05.10.2023
Велокурьер,70 000 — 100 000 ₽,https://russia.superjob.ru/vakansii/velokurer-47352055.html,,,05.10.2023
Рабочий по обслуживанию зданий и сооружений,37 730 — 46 700 ₽,https://russia.superjob.ru/vakansii/rabochij-po-obsluzhivaniyu-zdanij-i-sooruzhenij-45835333.html,Тюмень,Ашан,05.10.2023
Рабочий по обслуживанию зданий и сооружений,37 730 — 46 700 ₽,https://russia.superjob.ru/vakansii/rabochij-po-obsluzhivaniyu-zdanij-i-sooruzhenij-45835333.html,,,05.10.2023
Приемщик товара,69 000 — 77 000 ₽,https://russia.superjob.ru/vakansii/priemschik-tovara-46545226.html,Москва,Ашан,05.10.2023
Приемщик товара,69 000 — 77 000 ₽,https://russia.superjob.ru/vakansii/priemschik-tovara-46545226.html,,,05.10.2023
Мерчендайзер-грузчик (Семилуки),39 500 — 49 900 ₽,https://russia.superjob.ru/vakansii/merchendajzer-gruzchik-47629285.html,Семилуки,FIX PRICE,05.10.2023
Мерчендайзер-грузчик (Семилуки),39 500 — 49 900 ₽,https://russia.superjob.ru/vakansii/merchendajzer-gruzchik-47629285.html,,,05.10.2023
,,,Семилуки,FIX PRICE,05.10.2023
,,,,FIX PRICE,05.10.2023
Работник торгового зала-сканировщик,14 440 — 15 920 ₽,https://russia.superjob.ru/vakansii/rabotnik-torgovogo-zala-skanirovschik-46775280.html,Арзамас,Ашан,05.10.2023
Работник торгового зала-сканировщик,14 440 — 15 920 ₽,https://russia.superjob.ru/vakansii/rabotnik-torgovogo-zala-skanirovschik-46775280.html,,,05.10.2023
,,,Арзамас,Ашан,05.10.2023
Повар/специалист по разделке мяса,32 700 — 36 200 ₽,,Тюмень,Ашан,05.10.2023
Повар/специалист по разделке мяса,32 700 — 36 200 ₽,https://russia.superjob.ru/vakansii/povar-45822812.html,Тюмень,Ашан,05.10.2023
Повар/специалист по разделке мяса,32 700 — 36 200 ₽,https://russia.superjob.ru/vakansii/povar-45822812.html,,,05.10.2023
Велокурьер,92 160 — 107 520 ₽,https://russia.superjob.ru/vakansii/velokurer-47629281.html,Оренбург,Самокат (ООО Лидер консалт - официальный партнер),05.10.2023
Велокурьер,92 160 — 107 520 ₽,https://russia.superjob.ru/vakansii/velokurer-47629281.html,,,05.10.2023
,,,Оренбург,Самокат (ООО Лидер консалт - официальный партнер),05.10.2023
Водитель-курьер на своем автомобиле,до 75 000 ₽,https://russia.superjob.ru/vakansii/voditel-kurer-na-svoem-avtomobile-40242867.html,Пермь,Сервис партнер Яндекс,05.10.2023
Водитель-курьер на своем автомобиле,до 75 000 ₽,https://russia.superjob.ru/vakansii/voditel-kurer-na-svoem-avtomobile-40242867.html,,,05.10.2023
,,,Пермь,Сервис партнер Яндекс,05.10.2023
Курьер по доставке еды,от 225 ₽,https://russia.superjob.ru/vakansii/kurer-po-dostavke-edy-46929525.html,Нижний Новгород,Лидер Консалт,05.10.2023
Курьер по доставке еды,от 225 ₽,https://russia.superjob.ru/vakansii/kurer-po-dostavke-edy-46929525.html,,,05.10.2023
,,,Нижний Новгород,Лидер Консалт,05.10.2023
Курьер выходного дня,до 83 000 ₽,https://russia.superjob.ru/vakansii/kurer-vyhodnogo-dnya-45460597.html,Хабаровск,Сервис партнер Яндекс,05.10.2023
Курьер выходного дня,до 83 000 ₽,https://russia.superjob.ru/vakansii/kurer-vyhodnogo-dnya-45460597.html,,,05.10.2023
,,,Хабаровск,Сервис партнер Яндекс,05.10.2023
Мерчендайзер-грузчик,от 37 500 ₽,https://russia.superjob.ru/vakansii/merchendajzer-gruzchik-46167013.html,Кириши,Cеть универсамов FIX PRICE,05.10.2023
Мерчендайзер-грузчик,от 37 500 ₽,https://russia.superjob.ru/vakansii/merchendajzer-gruzchik-46167013.html,,,05.10.2023
,,,Кириши,Cеть универсамов FIX PRICE,05.10.2023
,,,,Cеть универсамов FIX PRICE,05.10.2023
"Администратор магазина, старший продавец-кассир",от 43 500 ₽,https://russia.superjob.ru/vakansii/administrator-magazina-46167001.html,Мурино,Cеть универсамов FIX PRICE,05.10.2023
"Администратор магазина, старший продавец-кассир",от 43 500 ₽,https://russia.superjob.ru/vakansii/administrator-magazina-46167001.html,,,05.10.2023
,,,Мурино,Cеть универсамов FIX PRICE,05.10.2023
Курьер,280 — 330 ₽,https://russia.superjob.ru/vakansii/kurer-47506742.html,Санкт-Петербург,Лидер Консалт,05.10.2023
Курьер,280 — 330 ₽,https://russia.superjob.ru/vakansii/kurer-47506742.html,,,05.10.2023
Мерчендайзер,от 39 500 ₽,https://russia.superjob.ru/vakansii/merchendajzer-46166986.html,Горбунки,Cеть универсамов FIX PRICE,05.10.2023
Мерчендайзер,от 39 500 ₽,https://russia.superjob.ru/vakansii/merchendajzer-46166986.html,,,05.10.2023
,,,Горбунки,Cеть универсамов FIX PRICE,05.10.2023
Продавец-кассир,от 36 500 ₽,https://russia.superjob.ru/vakansii/prodavec-kassir-46166934.html,Светогорск,Cеть универсамов FIX PRICE,05.10.2023
Продавец-кассир,от 36 500 ₽,https://russia.superjob.ru/vakansii/prodavec-kassir-46166934.html,,,05.10.2023
,,,Светогорск,Cеть универсамов FIX PRICE,05.10.2023
Курьер,до 158 400 ₽,https://russia.superjob.ru/vakansii/kurer-47506729.html,Москва,Лидер Консалт,05.10.2023
Курьер,до 158 400 ₽,https://russia.superjob.ru/vakansii/kurer-47506729.html,,,05.10.2023
Пеший курьер (в центре города),до 75 000 ₽,https://russia.superjob.ru/vakansii/peshij-kurer-40543560.html,Владивосток,Сервис партнер Яндекс,05.10.2023
Пеший курьер (в центре города),до 75 000 ₽,https://russia.superjob.ru/vakansii/peshij-kurer-40543560.html,,,05.10.2023
,,,Владивосток,Сервис партнер Яндекс,05.10.2023
Курьер-водитель категории В / Пеший курьер,до 85 000 ₽,https://russia.superjob.ru/vakansii/kurer-voditel-kategorii-v-41720439.html,Иваново,Сервис партнер Яндекс,05.10.2023
Курьер-водитель категории В / Пеший курьер,до 85 000 ₽,https://russia.superjob.ru/vakansii/kurer-voditel-kategorii-v-41720439.html,,,05.10.2023
Курьер-сборщик в сервис заказов (продукты),до 75 000 ₽,,Казань,Сервис партнер Яндекс,05.10.2023
Курьер-сборщик в сервис заказов (продукты),до 75 000 ₽,https://russia.superjob.ru/vakansii/kurer-sborschik-v-servis-zakazov-40963588.html,Казань,Сервис партнер Яндекс,05.10.2023
Курьер-сборщик в сервис заказов (продукты),до 75 000 ₽,https://russia.superjob.ru/vakansii/kurer-sborschik-v-servis-zakazov-40963588.html,,,05.10.2023
,,,Казань,Сервис партнер Яндекс,05.10.2023
Автокурьер,до 91 000 ₽,https://russia.superjob.ru/vakansii/avtokurer-45466327.html,Саранск,Сервис партнер Яндекс,05.10.2023
Автокурьер,до 91 000 ₽,https://russia.superjob.ru/vakansii/avtokurer-45466327.html,,,05.10.2023
,,,Саранск,Сервис партнер Яндекс,05.10.2023
Велокурьер,25 000 — 35 840 ₽,https://russia.superjob.ru/vakansii/velokurer-47506573.html,Санкт-Петербург,Лидер Консалт,05.10.2023
Велокурьер,25 000 — 35 840 ₽,https://russia.superjob.ru/vakansii/velokurer-47506573.html,,,05.10.2023
Курьер,от 50 000 ₽,https://russia.superjob.ru/vakansii/kurer-47150352.html,Санкт-Петербург,Лидер Консалт,05.10.2023
Курьер,от 50 000 ₽,https://russia.superjob.ru/vakansii/kurer-47150352.html,,,05.10.2023
Велокурьер,до 64 000 ₽,https://russia.superjob.ru/vakansii/velokurer-44355286.html,Владивосток,Сервис партнер Яндекс,05.10.2023
Велокурьер,до 64 000 ₽,https://russia.superjob.ru/vakansii/velokurer-44355286.html,,,05.10.2023
Кладовщик-комплектовщик,76 000 — 120 000 ₽,https://russia.superjob.ru/vakansii/kladovschik-komplektovschik-37696701.html,Волжский,"Магнит, Розничная сеть",05.10.2023
Кладовщик-комплектовщик,76 000 — 120 000 ₽,https://russia.superjob.ru/vakansii/kladovschik-komplektovschik-37696701.html,,,05.10.2023
,,,Волжский,"Магнит, Розничная сеть",05.10.2023
Курьер,до 77 000 ₽,https://russia.superjob.ru/vakansii/kurer-47315891.html,Уфа,СберМаркет,05.10.2023
Курьер,до 77 000 ₽,https://russia.superjob.ru/vakansii/kurer-47315891.html,,,05.10.2023
,,,Уфа,СберМаркет,05.10.2023
Курьер,до 158 400 ₽,https://russia.superjob.ru/vakansii/kurer-47565265.html,Москва,Лидер Консалт,05.10.2023
Курьер,до 158 400 ₽,https://russia.superjob.ru/vakansii/kurer-47565265.html,,,05.10.2023
Продавец-кассир,от 37 500 ₽,https://russia.superjob.ru/vakansii/prodavec-kassir-46445365.html,Романовка,Cеть универсамов FIX PRICE,05.10.2023
Продавец-кассир,от 37 500 ₽,https://russia.superjob.ru/vakansii/prodavec-kassir-46445365.html,,,05.10.2023
,,,Романовка,Cеть универсамов FIX PRICE,05.10.2023
Продавец,от 36 500 ₽,https://russia.superjob.ru/vakansii/prodavec-46445069.html,Кириши,Cеть универсамов FIX PRICE,05.10.2023
Продавец,от 36 500 ₽,https://russia.superjob.ru/vakansii/prodavec-46445069.html,,,05.10.2023
Грузчик,от 37 500 ₽,https://russia.superjob.ru/vakansii/gruzchik-46445299.html,Рощино,Cеть универсамов FIX PRICE,05.10.2023
Грузчик,от 37 500 ₽,https://russia.superjob.ru/vakansii/gruzchik-46445299.html,,,05.10.2023
,,,Рощино,Cеть универсамов FIX PRICE,05.10.2023
Заведующий магазином,от 62 700 ₽,https://russia.superjob.ru/vakansii/zaveduyuschij-magazinom-47553883.html,Киров (Кировская область),FIX PRICE,05.10.2023
Заведующий магазином,от 62 700 ₽,https://russia.superjob.ru/vakansii/zaveduyuschij-magazinom-47553883.html,,,05.10.2023
,,,Киров (Кировская область),FIX PRICE,05.10.2023
Продавец,25 100 — 27 500 ₽,,Вологда,Ашан,05.10.2023
"Курьер (на собственном автомобиле, пеший)",до 70 000 ₽,https://russia.superjob.ru/vakansii/kurer-40985603.html,Ростов-на-Дону,Сервис партнер Яндекс,05.10.2023
"Курьер (на собственном автомобиле, пеший)",до 70 000 ₽,https://russia.superjob.ru/vakansii/kurer-40985603.html,,,05.10.2023
,,,Ростов-на-Дону,Сервис партнер Яндекс,05.10.2023
Специалист по подбору персонала,40 000 — 60 000 ₽,https://russia.superjob.ru/vakansii/specialist-po-podboru-personala-47098302.html,Череповец,Лидер Консалт,05.10.2023
Специалист по подбору персонала,40 000 — 60 000 ₽,https://russia.superjob.ru/vakansii/specialist-po-podboru-personala-47098302.html,,,05.10.2023
,,,Череповец,Лидер Консалт,05.10.2023
Велокурьер на доставку (Пл. Ленина),от 50 000 ₽,https://russia.superjob.ru/vakansii/velokurer-na-dostavku-38558273.html,Санкт-Петербург8 минутПлощадь Ленина и ещё 2 станции,DOSTAЕВСКИЙ,05.10.2023
Велокурьер на доставку (Пл. Ленина),от 50 000 ₽,https://russia.superjob.ru/vakansii/velokurer-na-dostavku-38558273.html,,,05.10.2023
,,,Санкт-Петербург8 минутПлощадь Ленина и ещё 2 станции,DOSTAЕВСКИЙ,05.10.2023
,,,,DOSTAЕВСКИЙ,05.10.2023
Администратор / Старший продавец-кассир,43 500 — 47 500 ₽,https://russia.superjob.ru/vakansii/administrator-46483034.html,Санкт-Петербург,FIX PRICE,05.10.2023
Администратор / Старший продавец-кассир,43 500 — 47 500 ₽,https://russia.superjob.ru/vakansii/administrator-46483034.html,,,05.10.2023
,,,Санкт-Петербург,FIX PRICE,05.10.2023
Администратор / Старший кассир,от 42 500 ₽,https://russia.superjob.ru/vakansii/administrator-46482822.html,Всеволожск,FIX PRICE,05.10.2023
Администратор / Старший кассир,от 42 500 ₽,https://russia.superjob.ru/vakansii/administrator-46482822.html,,,05.10.2023
,,,Всеволожск,FIX PRICE,05.10.2023
Администратор (ул. Цветочная),43 500 — 47 500 ₽,https://russia.superjob.ru/vakansii/administrator-44433354.html,Санкт-Петербург,FIX PRICE,05.10.2023
Администратор (ул. Цветочная),43 500 — 47 500 ₽,https://russia.superjob.ru/vakansii/administrator-44433354.html,,,05.10.2023
Старший кредитный аналитик (малый бизнес),от 173 000 ₽,,Москва,Сбербанк,05.10.2023
Курьер,от 47 000 ₽,https://russia.superjob.ru/vakansii/kurer-47503216.html,Ульяновск,,05.10.2023
Курьер,от 47 000 ₽,https://russia.superjob.ru/vakansii/kurer-47503216.html,,,05.10.2023
,,,Ульяновск,,05.10.2023
Кассир в супермаркет,до 57 000 ₽,,МоскваПавшино и ещё 2 станции,Перекресток,05.10.2023
Менеджер по развитию территории,от 100 000 ₽,https://russia.superjob.ru/vakansii/menedzher-po-razvitiyu-territorii-47491202.html,Красноярск,Лидер Консалт,05.10.2023
Менеджер по развитию территории,от 100 000 ₽,https://russia.superjob.ru/vakansii/menedzher-po-razvitiyu-territorii-47491202.html,,,05.10.2023
Продавец-кассир,от 47 000 ₽,https://russia.superjob.ru/vakansii/prodavec-kassir-45942339.html,Тоншалово,АЛЬФА-М,05.10.2023
Продавец-кассир,от 47 000 ₽,https://russia.superjob.ru/vakansii/prodavec-kassir-45942339.html,,,05.10.2023
,,,Тоншалово,АЛЬФА-М,05.10.2023
,,,,АЛЬФА-М,05.10.2023
Курьер со своим автомобилем,до 75 000 ₽,https://russia.superjob.ru/vakansii/kurer-so-svoim-avtomobilem-40048679.html,Нижний Новгород,Сервис партнер Яндекс,05.10.2023
Курьер со своим автомобилем,до 75 000 ₽,https://russia.superjob.ru/vakansii/kurer-so-svoim-avtomobilem-40048679.html,,,05.10.2023
,,,Нижний Новгород,Сервис партнер Яндекс,05.10.2023
Администратор магазина,34 100 — 38 100 ₽,https://russia.superjob.ru/vakansii/administrator-magazina-46449228.html,Саранск,Cеть универсамов FIX PRICE,05.10.2023
Администратор магазина,34 100 — 38 100 ₽,https://russia.superjob.ru/vakansii/administrator-magazina-46449228.html,,,05.10.2023
,,,Саранск,Cеть универсамов FIX PRICE,05.10.2023
Посудомойщица тс Магазин Моего Района,от 22 000 ₽,,Пенза,Магазин Моего Района,05.10.2023
Специалист СберМегаМаркета,от 40 700 ₽,https://russia.superjob.ru/vakansii/specialist-sbermegamarketa-47281207.html,Волгоград,Сбербанк России,05.10.2023
Специалист СберМегаМаркета,от 40 700 ₽,https://russia.superjob.ru/vakansii/specialist-sbermegamarketa-47281207.html,,,05.10.2023
,,,Волгоград,Сбербанк России,05.10.2023
Пеший курьер на лёгкие заказы (Оплата ежедневно),65 000 — 85 000 ₽,https://russia.superjob.ru/vakansii/peshij-kurer-na-ljogkie-zakazy-47616189.html,Нижнекамск,Курьерская служба,05.10.2023
Пеший курьер на лёгкие заказы (Оплата ежедневно),65 000 — 85 000 ₽,https://russia.superjob.ru/vakansii/peshij-kurer-na-ljogkie-zakazy-47616189.html,,,05.10.2023
,,,Нижнекамск,Курьерская служба,05.10.2023
,,,,Курьерская служба,05.10.2023
Кладовщик-комплектовщик,до 81 600 ₽,https://russia.superjob.ru/vakansii/kladovschik-komplektovschik-46764852.html,Москва,"Брик/ООО ""БРИК""",05.10.2023
Кладовщик-комплектовщик,до 81 600 ₽,https://russia.superjob.ru/vakansii/kladovschik-komplektovschik-46764852.html,,,05.10.2023
,,,Москва,"Брик/ООО ""БРИК""",05.10.2023
,,,,"Брик/ООО ""БРИК""",05.10.2023
Фасовщик готовой продукции ТЦ Проспект,от 22 000 ₽,,Пенза,Магазин Моего Района,05.10.2023
Кладовщик на склад,от 34 420 ₽,https://russia.superjob.ru/vakansii/kladovschik-na-sklad-46769375.html,Нижний Новгород,"Брик/ООО ""БРИК""",05.10.2023
Кладовщик на склад,от 34 420 ₽,https://russia.superjob.ru/vakansii/kladovschik-na-sklad-46769375.html,,,05.10.2023
,,,Нижний Новгород,"Брик/ООО ""БРИК""",05.10.2023
Кладовщик,от 34 420 ₽,https://russia.superjob.ru/vakansii/kladovschik-46769373.html,Казань,"Брик/ООО ""БРИК""",05.10.2023
Кладовщик,от 34 420 ₽,https://russia.superjob.ru/vakansii/kladovschik-46769373.html,,,05.10.2023
,,,Казань,"Брик/ООО ""БРИК""",05.10.2023
Сборщик заказов,до 60 000 ₽,https://russia.superjob.ru/vakansii/sborschik-zakazov-46769352.html,Москва10 минутЗюзиноСевастопольская,"Брик/ООО ""БРИК""",05.10.2023
Сборщик заказов,до 60 000 ₽,https://russia.superjob.ru/vakansii/sborschik-zakazov-46769352.html,,,05.10.2023
,,,Москва10 минутЗюзиноСевастопольская,"Брик/ООО ""БРИК""",05.10.2023
Пеший курьер,до 128 000 ₽,https://russia.superjob.ru/vakansii/peshij-kurer-47297455.html,Москва,СберМаркет,05.10.2023
Пеший курьер,до 128 000 ₽,https://russia.superjob.ru/vakansii/peshij-kurer-47297455.html,,,05.10.2023
,,,Москва,СберМаркет,05.10.2023
Сборщик заказов,до 126 000 ₽,https://russia.superjob.ru/vakansii/sborschik-zakazov-47296742.html,Москва,СберМаркет,05.10.2023
Сборщик заказов,до 126 000 ₽,https://russia.superjob.ru/vakansii/sborschik-zakazov-47296742.html,,,05.10.2023
"Подработка рядом с домом, Сборщик в СберМаркет",до 77 000 ₽,https://russia.superjob.ru/vakansii/podrabotka-ryadom-s-domom-47351969.html,Нижнекамск,СберМаркет,05.10.2023
"Подработка рядом с домом, Сборщик в СберМаркет",до 77 000 ₽,https://russia.superjob.ru/vakansii/podrabotka-ryadom-s-domom-47351969.html,,,05.10.2023
,,,Нижнекамск,СберМаркет,05.10.2023
Водитель-экспедитор категории ВС,100 000 — 120 000 ₽,https://russia.superjob.ru/vakansii/voditel-ekspeditor-kategorii-vs-47541007.html,Санкт-Петербург,Jobers,05.10.2023
Водитель-экспедитор категории ВС,100 000 — 120 000 ₽,https://russia.superjob.ru/vakansii/voditel-ekspeditor-kategorii-vs-47541007.html,,,05.10.2023
Курьер с автомобилем,от 67 000 ₽,https://russia.superjob.ru/vakansii/kurer-s-avtomobilem-47378302.html,Екатеринбург,АСН,05.10.2023
Курьер с автомобилем,от 67 000 ₽,https://russia.superjob.ru/vakansii/kurer-s-avtomobilem-47378302.html,,,05.10.2023
,,,Екатеринбург,АСН,05.10.2023
Курьер службы доставки,35 000 — 56 000 ₽,https://russia.superjob.ru/vakansii/kurer-sluzhby-dostavki-47420932.html,Чебоксары,НАЦИОНАЛЬНАЯ СЛУЖБА ДОСТАВКИ,05.10.2023
Курьер службы доставки,35 000 — 56 000 ₽,https://russia.superjob.ru/vakansii/kurer-sluzhby-dostavki-47420932.html,,,05.10.2023
,,,Чебоксары,НАЦИОНАЛЬНАЯ СЛУЖБА ДОСТАВКИ,05.10.2023
,,,,НАЦИОНАЛЬНАЯ СЛУЖБА ДОСТАВКИ,05.10.2023
Автокурьер еженедельные выплаты,до 240 000 ₽,https://russia.superjob.ru/vakansii/avtokurer-ezhenedelnye-vyplaty-47590496.html,Королев,СберМаркет,05.10.2023
Автокурьер еженедельные выплаты,до 240 000 ₽,https://russia.superjob.ru/vakansii/avtokurer-ezhenedelnye-vyplaty-47590496.html,,,05.10.2023
,,,Королев,СберМаркет,05.10.2023
Велокурьер,до 121 000 ₽,https://russia.superjob.ru/vakansii/velokurer-47344445.html,Челябинск,СберМаркет,05.10.2023
Велокурьер,до 121 000 ₽,https://russia.superjob.ru/vakansii/velokurer-47344445.html,,,05.10.2023
,,,Челябинск,СберМаркет,05.10.2023
Оператор ПК на склад,50 000 ₽,https://russia.superjob.ru/vakansii/operator-pk-na-sklad-46854519.html,Москва,СОРСО-СТР,05.10.2023
Оператор ПК на склад,50 000 ₽,https://russia.superjob.ru/vakansii/operator-pk-na-sklad-46854519.html,,,05.10.2023
,,,Москва,СОРСО-СТР,05.10.2023
,,,,СОРСО-СТР,05.10.2023
Велокурьер,от 30 000 ₽,https://russia.superjob.ru/vakansii/velokurer-45764965.html,Белгород,АСН,05.10.2023
Велокурьер,от 30 000 ₽,https://russia.superjob.ru/vakansii/velokurer-45764965.html,,,05.10.2023
,,,Белгород,АСН,05.10.2023
Вело курьер,от 45 000 ₽,https://russia.superjob.ru/vakansii/velo-kurer-45642331.html,Саратов,АСН,05.10.2023
Вело курьер,от 45 000 ₽,https://russia.superjob.ru/vakansii/velo-kurer-45642331.html,,,05.10.2023
,,,Саратов,АСН,05.10.2023
Авто курьер,до 100 000 ₽,https://russia.superjob.ru/vakansii/avto-kurer-45642320.html,Екатеринбург,АСН,05.10.2023
Авто курьер,до 100 000 ₽,https://russia.superjob.ru/vakansii/avto-kurer-45642320.html,,,05.10.2023
Курьер,от 50 000 ₽,https://russia.superjob.ru/vakansii/kurer-45498775.html,Екатеринбург,АСН,05.10.2023
Курьер,от 50 000 ₽,https://russia.superjob.ru/vakansii/kurer-45498775.html,,,05.10.2023
Техник,80 000 — 100 000 ₽,https://russia.superjob.ru/vakansii/tehnik-47570351.html,Москва,ЭКОДАР,05.10.2023
Техник,80 000 — 100 000 ₽,https://russia.superjob.ru/vakansii/tehnik-47570351.html,,,05.10.2023
Менеджер по развитию дилерской сети,95 000 — 120 000 ₽,https://russia.superjob.ru/vakansii/menedzher-po-razvitiyu-dilerskoj-seti-47579271.html,Санкт-Петербург,,05.10.2023
Менеджер по развитию дилерской сети,95 000 — 120 000 ₽,https://russia.superjob.ru/vakansii/menedzher-po-razvitiyu-dilerskoj-seti-47579271.html,,,05.10.2023
Курьер,от 42 000 ₽,https://russia.superjob.ru/vakansii/kurer-47578942.html,Великий Новгород,,05.10.2023
Курьер,от 42 000 ₽,https://russia.superjob.ru/vakansii/kurer-47578942.html,,,05.10.2023
,,,Великий Новгород,,05.10.2023
Водитель-курьер на личном автомобиле,50 000 — 80 000 ₽,https://russia.superjob.ru/vakansii/voditel-kurer-na-lichnom-avtomobile-47457716.html,Салехард,Суши Мастер,05.10.2023
Водитель-курьер на личном автомобиле,50 000 — 80 000 ₽,https://russia.superjob.ru/vakansii/voditel-kurer-na-lichnom-avtomobile-47457716.html,,,05.10.2023
Водитель-курьер,до 191 000 ₽,https://russia.superjob.ru/vakansii/voditel-kurer-47320821.html,Красноярск,СберМаркет,05.10.2023
Водитель-курьер,до 191 000 ₽,https://russia.superjob.ru/vakansii/voditel-kurer-47320821.html,,,05.10.2023
,,,Красноярск,СберМаркет,05.10.2023
Автокурьер,до 223 000 ₽,https://russia.superjob.ru/vakansii/avtokurer-47320706.html,Краснодар,СберМаркет,05.10.2023
Автокурьер,до 223 000 ₽,https://russia.superjob.ru/vakansii/avtokurer-47320706.html,,,05.10.2023
,,,Краснодар,СберМаркет,05.10.2023
Сборщик заказов,до 109 000 ₽,https://russia.superjob.ru/vakansii/sborschik-zakazov-47448245.html,МоскваАвтозаводская,СберМаркет,05.10.2023
Сборщик заказов,до 109 000 ₽,https://russia.superjob.ru/vakansii/sborschik-zakazov-47448245.html,,,05.10.2023
,,,МоскваАвтозаводская,СберМаркет,05.10.2023
Кладовщик,от 78 000 ₽,https://russia.superjob.ru/vakansii/kladovschik-47249072.html,Москва,СДЭК,05.10.2023
Кладовщик,от 78 000 ₽,https://russia.superjob.ru/vakansii/kladovschik-47249072.html,,,05.10.2023
Курьер Яндекс Лавка/Еда,до 75 000 ₽,,Хабаровск,Сервис партнер Яндекс,05.10.2023
Курьер Яндекс Лавка/Еда,до 75 000 ₽,https://russia.superjob.ru/vakansii/kurer-yandeks-lavka-44365432.html,Хабаровск,Сервис партнер Яндекс,05.10.2023
Курьер Яндекс Лавка/Еда,до 75 000 ₽,https://russia.superjob.ru/vakansii/kurer-yandeks-lavka-44365432.html,,,05.10.2023
Пеший курьер Еда/Яндекс Лавка,до 80 000 ₽,https://russia.superjob.ru/vakansii/peshij-kurer-eda-44365882.html,Саратов,Сервис партнер Яндекс,05.10.2023
Пеший курьер Еда/Яндекс Лавка,до 80 000 ₽,https://russia.superjob.ru/vakansii/peshij-kurer-eda-44365882.html,,,05.10.2023
,,,Саратов,Сервис партнер Яндекс,05.10.2023
Курьер на доставку еды (Яндекс Еда),до 91 000 ₽,https://russia.superjob.ru/vakansii/kurer-na-dostavku-edy-44360485.html,Казань,Сервис партнер Яндекс,05.10.2023
Курьер на доставку еды (Яндекс Еда),до 91 000 ₽,https://russia.superjob.ru/vakansii/kurer-na-dostavku-edy-44360485.html,,,05.10.2023
Водитель-курьер с личным автомобилем (еда),до 75 000 ₽,https://russia.superjob.ru/vakansii/voditel-kurer-s-lichnym-avtomobilem-40664394.html,Пермь,Сервис партнер Яндекс,05.10.2023
Водитель-курьер с личным автомобилем (еда),до 75 000 ₽,https://russia.superjob.ru/vakansii/voditel-kurer-s-lichnym-avtomobilem-40664394.html,,,05.10.2023
"Пеший курьер (доставщик, еда)",до 79 000 ₽,https://russia.superjob.ru/vakansii/peshij-kurer-40984761.html,Уфа,Сервис партнер Яндекс,05.10.2023
"Пеший курьер (доставщик, еда)",до 79 000 ₽,https://russia.superjob.ru/vakansii/peshij-kurer-40984761.html,,,05.10.2023
,,,Уфа,Сервис партнер Яндекс,05.10.2023
Специалист по работе с международным контентом в Едадил (португальский или испанский язык),от 40 000 ₽,https://russia.superjob.ru/vakansii/specialist-po-rabote-s-mezhdunarodnym-kontentom-v-edadil-47387152.html,Вологда,"Яндекс/ООО ""ЯНДЕКС""",05.10.2023
Специалист по работе с международным контентом в Едадил (португальский или испанский язык),от 40 000 ₽,https://russia.superjob.ru/vakansii/specialist-po-rabote-s-mezhdunarodnym-kontentom-v-edadil-47387152.html,,,05.10.2023
,,,Вологда,"Яндекс/ООО ""ЯНДЕКС""",05.10.2023
Приемщик товара,44 400 — 61 800 ₽,https://russia.superjob.ru/vakansii/priemschik-tovara-47042406.html,Домодедово,Ашан,05.10.2023
